order_id,order_date,category,sub_category,region,sales
CA-2018-148404,07/10/2018,Office Supplies,Fasteners,South,18.936
CA-2018-148404,07/10/2018,Technology,Phones,South,222.384
CA-2018-148404,07/10/2018,Office Supplies,Binders,South,50.454
CA-2018-148404,07/10/2018,Furniture,Tables,South,154.764
CA-2018-101077,25/03/2018,Office Supplies,Paper,Central,6.848
CA-2015-166471,09/08/2015,Technology,Phones,West,1091.168
CA-2015-166471,09/08/2015,Technology,Phones,West,219.168
CA-2015-105340,22/11/2015,Office Supplies,Binders,Central,6.928
US-2018-131583,10/06/2018,Office Supplies,Paper,East,40.032
US-2018-148362,01/07/2018,Office Supplies,Storage,Central,443.92
US-2018-148362,01/07/2018,Office Supplies,Binders,Central,169.99
US-2018-148362,01/07/2018,Office Supplies,Paper,Central,25.92
CA-2015-102274,21/11/2015,Technology,Phones,South,36.99
CA-2015-102274,21/11/2015,Office Supplies,Paper,South,629.1
CA-2015-102274,21/11/2015,Office Supplies,Storage,South,193.95
CA-2015-102274,21/11/2015,Office Supplies,Art,South,5.46
CA-2016-129700,04/05/2016,Furniture,Furnishings,Central,22.288
CA-2018-168739,29/05/2018,Furniture,Furnishings,Central,65.424
CA-2016-152527,17/10/2016,Office Supplies,Storage,West,77.88
US-2015-150119,23/04/2015,Furniture,Chairs,East,281.372
US-2015-150119,23/04/2015,Furniture,Chairs,East,281.372
US-2015-150119,23/04/2015,Office Supplies,Binders,East,7.488
US-2015-150119,23/04/2015,Furniture,Furnishings,East,22.336
US-2018-150847,30/04/2018,Office Supplies,Paper,East,10.368
CA-2017-100244,20/09/2017,Office Supplies,Paper,West,65.79
CA-2017-100244,20/09/2017,Office Supplies,Binders,West,271.984
CA-2017-100244,20/09/2017,Office Supplies,Art,West,11.76
CA-2017-100244,20/09/2017,Office Supplies,Paper,West,77.52
CA-2017-100244,20/09/2017,Office Supplies,Binders,West,48.64
CA-2017-116540,02/09/2017,Office Supplies,Fasteners,Central,1.81
CA-2017-116540,02/09/2017,Office Supplies,Binders,Central,8.26
CA-2016-151841,27/04/2016,Office Supplies,Appliances,West,43.56
CA-2016-151841,27/04/2016,Office Supplies,Supplies,West,5.84
CA-2016-150791,06/09/2016,Furniture,Chairs,East,271.764
CA-2017-134803,28/05/2017,Office Supplies,Appliances,West,262.24
CA-2017-134803,28/05/2017,Office Supplies,Paper,West,182.72
CA-2017-134803,28/05/2017,Technology,Accessories,West,131.6
CA-2017-134803,28/05/2017,Office Supplies,Binders,West,22.72
CA-2017-134803,28/05/2017,Technology,Machines,West,558.4
CA-2016-153381,24/09/2016,Office Supplies,Binders,Central,15.24
CA-2016-153381,24/09/2016,Furniture,Chairs,Central,1408.1
US-2018-111024,03/07/2018,Office Supplies,Paper,East,32.896
US-2018-111024,03/07/2018,Furniture,Tables,East,215.148
US-2018-111024,03/07/2018,Office Supplies,Paper,East,30.96
CA-2018-148264,08/12/2018,Office Supplies,Storage,West,29.79
CA-2018-148264,08/12/2018,Furniture,Furnishings,West,128.9
CA-2018-148264,08/12/2018,Office Supplies,Paper,West,60.12
CA-2018-131212,05/12/2018,Office Supplies,Binders,West,24.816
CA-2018-131212,05/12/2018,Office Supplies,Binders,West,14.976
US-2016-100531,27/09/2016,Office Supplies,Binders,Central,15.08
US-2016-100531,27/09/2016,Furniture,Furnishings,Central,24.288
CA-2018-152583,30/10/2018,Furniture,Furnishings,Central,16.192
CA-2018-152583,30/10/2018,Furniture,Tables,Central,251.006
CA-2018-152583,30/10/2018,Office Supplies,Storage,Central,54.192
CA-2016-144099,29/11/2016,Office Supplies,Binders,West,4.304
CA-2015-158337,11/03/2015,Office Supplies,Paper,East,108.92
CA-2018-168858,19/11/2018,Office Supplies,Envelopes,East,16.74
CA-2018-168858,19/11/2018,Office Supplies,Appliances,East,2504.74
CA-2017-116344,29/07/2017,Office Supplies,Storage,East,84.784
CA-2016-131779,12/06/2016,Office Supplies,Storage,East,29.9
CA-2017-158869,06/08/2017,Office Supplies,Paper,East,70.88
CA-2018-102554,11/06/2018,Office Supplies,Art,South,3.76
CA-2017-162614,07/10/2017,Office Supplies,Binders,West,27.264
CA-2015-168592,08/09/2015,Office Supplies,Appliances,West,56.65
CA-2015-168592,08/09/2015,Office Supplies,Storage,West,14.97
CA-2015-168592,08/09/2015,Office Supplies,Fasteners,West,4.02
CA-2015-157609,16/03/2015,Technology,Phones,South,471.92
CA-2016-153325,01/03/2016,Office Supplies,Binders,South,58.72
CA-2016-153626,09/07/2016,Office Supplies,Art,South,5.16
CA-2017-166485,20/02/2017,Office Supplies,Paper,South,16.496
CA-2018-136448,16/09/2018,Technology,Accessories,East,71.976
CA-2018-136448,16/09/2018,Furniture,Furnishings,East,22.512
CA-2018-136448,16/09/2018,Office Supplies,Binders,East,3.444
CA-2018-136448,16/09/2018,Office Supplies,Binders,East,538.194
CA-2018-136448,16/09/2018,Technology,Accessories,East,47.984
CA-2018-114258,05/11/2018,Technology,Phones,Central,492.768
CA-2016-152611,20/02/2016,Office Supplies,Art,East,286.79
CA-2017-165470,25/11/2017,Office Supplies,Paper,South,5.08
CA-2018-128699,03/12/2018,Technology,Accessories,South,47.992
US-2016-147242,10/09/2016,Office Supplies,Appliances,East,61.96
US-2016-147242,10/09/2016,Furniture,Bookcases,East,361.96
US-2016-147242,10/09/2016,Office Supplies,Paper,East,278.82
CA-2017-146143,14/12/2017,Furniture,Furnishings,South,133.38
CA-2016-100888,06/04/2016,Office Supplies,Paper,South,47.952
US-2017-150035,01/12/2017,Furniture,Furnishings,West,16.74
CA-2018-122644,12/11/2018,Office Supplies,Paper,East,10.848
CA-2018-122644,12/11/2018,Technology,Accessories,East,18.544
CA-2018-111815,03/03/2018,Furniture,Chairs,Central,180.98
CA-2018-111815,03/03/2018,Technology,Accessories,Central,99.98
CA-2017-144911,27/11/2017,Technology,Accessories,Central,34.95
CA-2017-144911,27/11/2017,Office Supplies,Binders,Central,152.0
CA-2015-143385,31/08/2015,Technology,Accessories,West,92.52
CA-2017-131289,08/12/2017,Office Supplies,Art,West,8.56
CA-2017-131289,08/12/2017,Office Supplies,Paper,West,45.36
CA-2017-131289,08/12/2017,Furniture,Tables,West,1421.664
CA-2015-124023,07/04/2015,Furniture,Furnishings,South,8.96
CA-2015-124688,27/08/2015,Technology,Phones,South,579.95
CA-2015-124688,27/08/2015,Furniture,Furnishings,South,29.12
CA-2015-124688,27/08/2015,Furniture,Tables,South,1202.94
CA-2017-151169,21/10/2017,Office Supplies,Binders,East,7.92
US-2017-134761,30/11/2017,Technology,Phones,South,36.192
CA-2018-120705,05/09/2018,Office Supplies,Storage,South,147.184
CA-2016-157322,02/07/2016,Furniture,Chairs,Central,408.422
CA-2016-157322,02/07/2016,Furniture,Chairs,Central,382.116
CA-2016-157322,02/07/2016,Office Supplies,Storage,Central,68.6
CA-2016-157322,02/07/2016,Office Supplies,Storage,Central,435.504
CA-2016-157322,02/07/2016,Office Supplies,Paper,Central,11.168
CA-2018-142034,24/09/2018,Technology,Accessories,Central,72.0
CA-2018-142034,24/09/2018,Technology,Accessories,Central,655.9
CA-2018-142034,24/09/2018,Furniture,Chairs,Central,603.92
CA-2017-107328,08/08/2017,Furniture,Tables,West,513.024
CA-2017-107328,08/08/2017,Office Supplies,Appliances,West,487.92
CA-2017-107328,08/08/2017,Office Supplies,Binders,West,15.24
CA-2017-108616,29/09/2017,Technology,Accessories,South,209.97
CA-2017-108616,29/09/2017,Office Supplies,Binders,South,62.94
CA-2017-108616,29/09/2017,Office Supplies,Art,South,25.92
CA-2018-125115,10/04/2018,Office Supplies,Paper,Central,10.368
CA-2018-125115,10/04/2018,Technology,Accessories,Central,95.736
CA-2017-150945,18/12/2017,Office Supplies,Storage,East,900.08
CA-2015-166863,20/06/2015,Technology,Phones,Central,201.584
CA-2015-166863,20/06/2015,Office Supplies,Binders,Central,3.392
CA-2015-166863,20/06/2015,Furniture,Bookcases,Central,193.0656
CA-2015-166863,20/06/2015,Office Supplies,Paper,Central,15.552
CA-2015-166863,20/06/2015,Office Supplies,Paper,Central,11.648
CA-2015-166863,20/06/2015,Technology,Machines,Central,418.8
CA-2015-166863,20/06/2015,Office Supplies,Storage,Central,509.488
CA-2018-140326,04/09/2018,Furniture,Bookcases,Central,825.174
CA-2018-140326,04/09/2018,Office Supplies,Paper,Central,17.76
CA-2018-140326,04/09/2018,Office Supplies,Art,Central,6.912
CA-2017-168536,20/12/2017,Technology,Accessories,South,66.3
US-2017-113649,09/08/2017,Office Supplies,Paper,South,30.816
US-2017-113649,09/08/2017,Technology,Phones,South,44.784
US-2017-113649,09/08/2017,Office Supplies,Appliances,South,569.536
CA-2016-124975,22/06/2016,Furniture,Tables,Central,796.425
CA-2016-168767,10/04/2016,Office Supplies,Binders,West,12.832
CA-2017-114482,21/11/2017,Office Supplies,Paper,Central,40.46
CA-2017-114482,21/11/2017,Technology,Phones,Central,404.94
CA-2017-137673,05/09/2017,Technology,Accessories,West,116.0
CA-2017-132731,24/11/2017,Technology,Phones,Central,657.552
CA-2018-148922,10/12/2018,Technology,Accessories,South,599.97
CA-2018-148922,10/12/2018,Technology,Phones,South,38.97
CA-2018-148922,10/12/2018,Office Supplies,Binders,South,45.84
CA-2017-130680,24/06/2017,Technology,Phones,West,38.24
CA-2016-141145,17/09/2016,Technology,Accessories,South,87.168
US-2017-152835,19/05/2017,Office Supplies,Art,Central,21.4
CA-2017-155565,28/05/2017,Office Supplies,Supplies,East,54.9
CA-2015-110849,18/04/2015,Technology,Machines,West,287.968
CA-2015-110849,18/04/2015,Office Supplies,Art,West,13.12
CA-2015-110849,18/04/2015,Office Supplies,Art,West,10.75
CA-2015-110849,18/04/2015,Office Supplies,Fasteners,West,11.62
CA-2017-145842,17/06/2017,Office Supplies,Storage,East,40.74
CA-2015-158771,09/05/2015,Office Supplies,Storage,South,83.25
CA-2015-158771,09/05/2015,Office Supplies,Labels,South,9.45
CA-2015-158771,09/05/2015,Office Supplies,Labels,South,20.65
CA-2015-158771,09/05/2015,Office Supplies,Paper,South,45.36
CA-2017-157511,18/09/2017,Furniture,Furnishings,East,5.352
CA-2017-157511,18/09/2017,Furniture,Chairs,East,99.372
CA-2017-157511,18/09/2017,Office Supplies,Art,East,2.672
CA-2018-121216,23/12/2018,Office Supplies,Paper,Central,28.672
CA-2018-121216,23/12/2018,Office Supplies,Appliances,Central,29.312
CA-2018-155292,30/10/2018,Office Supplies,Storage,South,105.98
CA-2018-155292,30/10/2018,Office Supplies,Supplies,South,35.06
CA-2018-155292,30/10/2018,Furniture,Chairs,South,33.94
CA-2018-155292,30/10/2018,Office Supplies,Labels,South,30.0
CA-2017-152555,29/03/2017,Office Supplies,Paper,Central,45.528
CA-2017-152555,29/03/2017,Furniture,Chairs,Central,844.116
CA-2017-152555,29/03/2017,Technology,Phones,Central,812.736
CA-2018-107832,23/11/2018,Office Supplies,Binders,East,7.476
CA-2015-120838,23/03/2015,Office Supplies,Storage,West,330.4
CA-2015-120838,23/03/2015,Technology,Phones,West,604.752
CA-2018-118542,01/12/2018,Office Supplies,Paper,West,45.36
CA-2018-118542,01/12/2018,Office Supplies,Binders,West,10.128
CA-2018-152737,07/11/2018,Office Supplies,Binders,West,21.792
CA-2018-152737,07/11/2018,Technology,Accessories,West,439.8
CA-2018-109757,04/09/2018,Office Supplies,Art,East,8.256
CA-2018-109757,04/09/2018,Office Supplies,Binders,East,25.56
CA-2018-109757,04/09/2018,Office Supplies,Binders,East,4.368
CA-2018-109757,04/09/2018,Office Supplies,Paper,East,11.52
CA-2017-130029,03/07/2017,Office Supplies,Paper,West,12.96
CA-2017-130029,03/07/2017,Office Supplies,Fasteners,West,3.96
CA-2018-103877,07/09/2018,Office Supplies,Binders,Central,1577.94
CA-2017-137176,09/09/2017,Furniture,Furnishings,Central,15.008
CA-2018-168109,03/07/2018,Technology,Accessories,West,59.98
CA-2018-168109,03/07/2018,Technology,Machines,West,2395.2
CA-2018-168109,03/07/2018,Technology,Accessories,West,1687.8
CA-2018-168109,03/07/2018,Technology,Phones,West,7.992
US-2018-126081,29/06/2018,Office Supplies,Paper,Central,5.184
CA-2018-117023,07/08/2018,Office Supplies,Art,East,11.68
CA-2018-117023,07/08/2018,Office Supplies,Art,East,104.8
CA-2016-143532,19/03/2016,Office Supplies,Paper,South,14.496
CA-2017-103163,07/06/2017,Office Supplies,Binders,West,4.784
CA-2017-103163,07/06/2017,Office Supplies,Paper,West,4.73
CA-2017-104157,25/07/2017,Office Supplies,Storage,South,7.89
CA-2017-104157,25/07/2017,Office Supplies,Paper,South,65.5
CA-2017-104157,25/07/2017,Furniture,Tables,South,2430.08
CA-2018-117807,01/10/2018,Office Supplies,Paper,Central,104.85
CA-2016-121650,10/12/2016,Office Supplies,Art,Central,3.9
CA-2016-121650,10/12/2016,Furniture,Tables,Central,801.96
CA-2016-121650,10/12/2016,Furniture,Chairs,Central,191.96
CA-2016-121650,10/12/2016,Office Supplies,Labels,Central,2.61
CA-2018-161823,03/09/2018,Office Supplies,Art,West,5.96
CA-2018-121839,24/09/2018,Technology,Phones,East,1169.694
CA-2018-158729,19/12/2018,Office Supplies,Supplies,South,1665.62
CA-2018-146535,24/11/2018,Office Supplies,Binders,South,2.88
CA-2018-146535,24/11/2018,Office Supplies,Storage,South,1443.96
CA-2015-154186,13/12/2015,Office Supplies,Supplies,Central,2.92
CA-2017-108434,05/12/2017,Office Supplies,Storage,East,465.18
CA-2017-164154,11/09/2017,Office Supplies,Binders,East,22.428
CA-2017-164154,11/09/2017,Office Supplies,Storage,East,37.52
CA-2018-148012,09/12/2018,Office Supplies,Art,East,2.624
CA-2015-102869,09/09/2015,Office Supplies,Paper,East,15.552
CA-2015-102869,09/09/2015,Technology,Accessories,East,64.704
CA-2015-102869,09/09/2015,Furniture,Furnishings,East,17.472
CA-2015-102869,09/09/2015,Technology,Phones,East,135.516
CA-2018-138310,26/06/2018,Technology,Accessories,West,431.928
CA-2015-159835,17/11/2015,Office Supplies,Paper,East,12.448
CA-2015-159835,17/11/2015,Furniture,Chairs,East,657.93
CA-2018-112956,21/08/2018,Office Supplies,Paper,East,277.4
CA-2018-112956,21/08/2018,Furniture,Furnishings,East,25.16
CA-2018-112956,21/08/2018,Furniture,Furnishings,East,91.92
CA-2017-119683,12/03/2017,Office Supplies,Envelopes,East,29.34
CA-2015-163559,23/09/2015,Office Supplies,Binders,East,139.44
CA-2015-140228,28/04/2015,Office Supplies,Labels,East,6.912
CA-2015-140228,28/04/2015,Office Supplies,Storage,East,27.096
CA-2015-140228,28/04/2015,Office Supplies,Storage,East,177.568
US-2017-131674,29/11/2017,Technology,Accessories,Central,58.416
CA-2016-110093,03/12/2016,Office Supplies,Paper,East,16.448
CA-2016-110093,03/12/2016,Technology,Accessories,East,36.784
CA-2018-112529,19/11/2018,Furniture,Tables,Central,718.116
CA-2018-112529,19/11/2018,Office Supplies,Art,Central,31.776
CA-2017-154536,05/09/2017,Office Supplies,Binders,East,9.555
CA-2018-141929,04/09/2018,Office Supplies,Binders,West,487.984
CA-2018-141929,04/09/2018,Technology,Phones,West,5.56
CA-2018-141929,04/09/2018,Office Supplies,Storage,West,217.85
CA-2017-109743,22/09/2017,Office Supplies,Art,South,40.776
CA-2017-109743,22/09/2017,Technology,Phones,South,63.936
CA-2015-159184,14/09/2015,Furniture,Furnishings,South,142.4
CA-2015-159184,14/09/2015,Office Supplies,Binders,South,7.16
CA-2018-113530,19/05/2018,Furniture,Chairs,West,681.408
CA-2018-113530,19/05/2018,Office Supplies,Art,West,3.52
CA-2018-113530,19/05/2018,Office Supplies,Art,West,5.58
CA-2018-113530,19/05/2018,Technology,Accessories,West,36.32
CA-2015-169726,09/08/2015,Office Supplies,Binders,West,2060.744
CA-2018-155957,26/11/2018,Office Supplies,Appliances,East,52.272
CA-2018-155957,26/11/2018,Office Supplies,Appliances,East,213.136
CA-2018-132178,03/05/2018,Office Supplies,Storage,West,69.52
CA-2018-132178,03/05/2018,Office Supplies,Storage,West,763.44
CA-2017-145177,10/11/2017,Office Supplies,Labels,East,9.216
CA-2017-145177,10/11/2017,Technology,Phones,East,41.958
CA-2017-145177,10/11/2017,Office Supplies,Paper,East,89.568
CA-2017-145177,10/11/2017,Office Supplies,Paper,East,22.248
CA-2017-145177,10/11/2017,Office Supplies,Appliances,East,334.88
CA-2017-145177,10/11/2017,Furniture,Furnishings,East,148.288
CA-2017-145177,10/11/2017,Office Supplies,Paper,East,4.624
CA-2017-145177,10/11/2017,Technology,Accessories,East,178.92
CA-2017-145177,10/11/2017,Office Supplies,Binders,East,69.888
CA-2015-156594,20/12/2015,Office Supplies,Binders,West,487.984
CA-2015-156594,20/12/2015,Office Supplies,Art,West,47.3
CA-2015-156594,20/12/2015,Office Supplies,Art,West,4.13
CA-2015-156594,20/12/2015,Office Supplies,Binders,West,155.12
CA-2015-146528,25/07/2015,Office Supplies,Paper,West,6.48
CA-2015-146528,25/07/2015,Office Supplies,Supplies,West,15.52
CA-2016-168459,22/11/2016,Office Supplies,Binders,South,2.946
CA-2016-168459,22/11/2016,Office Supplies,Fasteners,South,55.104
CA-2018-109960,09/12/2018,Technology,Accessories,Central,104.88
CA-2018-109960,09/12/2018,Office Supplies,Art,Central,34.7
CA-2018-109960,09/12/2018,Office Supplies,Binders,Central,33.72
CA-2018-109960,09/12/2018,Office Supplies,Paper,Central,14.94
CA-2018-133004,31/08/2018,Office Supplies,Appliances,Central,638.73
CA-2018-168102,24/04/2018,Office Supplies,Storage,South,113.568
CA-2018-158036,08/09/2018,Technology,Accessories,East,9.096
CA-2016-128083,12/03/2016,Office Supplies,Envelopes,South,8.688
CA-2016-128083,12/03/2016,Furniture,Furnishings,South,30.88
CA-2016-128083,12/03/2016,Furniture,Furnishings,South,6.408
CA-2017-161676,18/07/2017,Office Supplies,Supplies,West,33.8
CA-2017-155005,13/06/2017,Technology,Phones,Central,377.97
US-2018-129777,03/07/2018,Technology,Accessories,East,258.9
US-2018-129777,03/07/2018,Office Supplies,Paper,East,24.56
CA-2015-129364,08/12/2015,Office Supplies,Labels,West,27.888
CA-2015-129364,08/12/2015,Office Supplies,Binders,West,6.456
CA-2015-129364,08/12/2015,Technology,Phones,West,52.68
CA-2015-129364,08/12/2015,Office Supplies,Supplies,West,13.88
CA-2015-129364,08/12/2015,Technology,Accessories,West,103.92
CA-2015-129364,08/12/2015,Office Supplies,Labels,West,11.52
CA-2015-129364,08/12/2015,Office Supplies,Paper,West,10.368
CA-2015-129364,08/12/2015,Office Supplies,Storage,West,39.072
CA-2017-104969,08/04/2017,Office Supplies,Envelopes,East,8.872
CA-2017-104969,08/04/2017,Office Supplies,Binders,East,121.104
CA-2018-154109,06/11/2018,Furniture,Chairs,East,127.372
CA-2018-154109,06/11/2018,Office Supplies,Paper,East,47.952
CA-2016-156440,05/12/2016,Furniture,Furnishings,West,44.46
CA-2016-132626,09/07/2016,Office Supplies,Fasteners,East,15.8
CA-2016-132626,09/07/2016,Technology,Machines,East,464.97
CA-2016-132626,09/07/2016,Furniture,Furnishings,East,181.96
CA-2016-132626,09/07/2016,Office Supplies,Labels,East,12.39
CA-2016-132626,09/07/2016,Office Supplies,Binders,East,84.09
CA-2016-132626,09/07/2016,Office Supplies,Art,East,79.36
CA-2016-132626,09/07/2016,Office Supplies,Binders,East,153.36
CA-2016-132626,09/07/2016,Office Supplies,Binders,East,43.68
CA-2016-132626,09/07/2016,Office Supplies,Storage,East,98.21
CA-2017-102792,13/12/2017,Office Supplies,Art,West,9.84
CA-2017-108567,20/05/2017,Office Supplies,Binders,South,2.694
CA-2018-140760,02/06/2018,Office Supplies,Paper,West,25.344
CA-2018-140760,02/06/2018,Office Supplies,Envelopes,West,43.92
US-2016-131359,30/10/2016,Technology,Machines,West,59.994
US-2016-131359,30/10/2016,Technology,Copiers,West,439.992
US-2016-131359,30/10/2016,Technology,Phones,West,87.96
US-2016-131359,30/10/2016,Furniture,Furnishings,West,15.488
CA-2017-142097,15/10/2017,Office Supplies,Binders,South,232.96
CA-2017-142097,15/10/2017,Office Supplies,Envelopes,South,66.54
CA-2017-142097,15/10/2017,Office Supplies,Appliances,South,43.26
CA-2016-151680,19/11/2016,Furniture,Furnishings,West,141.96
CA-2015-140039,13/09/2015,Office Supplies,Storage,West,79.4
CA-2018-160416,13/11/2018,Technology,Accessories,East,163.96
